institution,Date,Title,URL,tone,mentions_cooperation,mentions_competition,cooperation_type,thematic_tags,justification,length_words
Weizmann Institut,28.06.2023,על נגיפים רדומים וחלבונים מגינים,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-12003,cooperative,yes,no,inter-university,virology;cellular biology;genetics;immune system,The article discusses research collaboration without competitive elements.,867
Weizmann Institut,16.06.2023,לקרוא באבק,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-12001,cooperative,yes,no,international,research;artificial intelligence;meteorology;environment,The article emphasizes collaboration with another researcher for joint scientific advancement.,666
Weizmann Institut,11.06.2023,סעודה בשידור חי,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11999,neutral,no,no,none,immunology;cellular biology,No signs of competition or collaboration were found.,967
Weizmann Institut,05.06.2023,"""שלחנו מייל בתפוצה רחבה וביום אחד הצטרפו עוד 10 נגנים""",https://heb.wis-wander.weizmann.ac.il/campus/n-11997,cooperative,yes,no,inter-university,science;music;collaboration;student life;multiculturalism,The article highlights the collaborative nature of the orchestra composed of students and scientists and their shared passion for music,845
Weizmann Institut,01.06.2023,319 שגרירים של מדע פורץ דרך,https://heb.wis-wander.weizmann.ac.il/campus/n-11995,competitive,no,yes,none,graduation;diversity;innovation,The article highlights the graduation ceremony and diversity but does not emphasize competition or collaboration.,1046
Weizmann Institut,29.05.2023,רוחות של שינוי אקלים,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-11994,neutral,no,no,none,climate change;research methodology;atmosphere dynamics,No signs of competition or collaboration were found.,583
Weizmann Institut,23.05.2023,החל מיולי: מכון ויצמן למדע ואגודת מקס פלאנק ישיקו תוכנית פוסט-דוקטורט חדשה,https://heb.wis-wander.weizmann.ac.il/campus/n-11991,cooperative,yes,no,international,academia;science;partnerships,The article highlights an international collaboration between Weizmann Institute and Max Planck Society for a postdoctoral program.,261
Weizmann Institut,21.05.2023,אין עשן בלי דלקת,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11990,cooperative,yes,no,international,immunology;collaboration;research,The article highlights collaboration between Israeli and German scientists inspired by the Abraham Accords.,911
Weizmann Institut,17.05.2023,"""צעד אחר צעד, גם אם לפעמים זה צעד אחורה. העיקר להמשיך לחקור""",https://heb.wis-wander.weizmann.ac.il/campus/n-11956,cooperative,yes,no,inter-university,diversity;education;research,The article highlights a program aimed at promoting students from underrepresented groups in academia.,1202
Weizmann Institut,08.05.2023,למה חולי סרטן מאבדים משקל?,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11920,cooperative,yes,no,inter-university;cancer research;medical research,The article discusses collaborative research between multiple institutions, but also focuses on unique insights and developments from Weizmann Institute.,1142
Weizmann Institut,03.05.2023,מחרישי הטרשת,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11917,cooperative,yes,no,international,medical research;neurology;collaboration;scientific advancement,The article highlights significant research progress with international collaboration but lacks competitive elements.,681
Weizmann Institut,01.05.2023,הירוק החדש: הצמח הדרום-אפריקאי שנושף בעורפו של הקנאביס,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-11915,neutral,no,no,none,botany;pharmacology;innovation,No signs of competition or collaboration were found.,858
Weizmann Institut,27.04.2023,אחרי יותר מ-100 שנה: נפתרה חידת ייצור תאי הדם האדומים,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11913,cooperative,yes,no,international,medical research;innovation;cell biology;endocrinology,The article highlights collaboration between researchers from different continents to identify EPO-producing cells.,1166
Weizmann Institut,21.04.2023,"ויהי אור, יותר אור",https://heb.wis-wander.weizmann.ac.il/space-physics/n-11911,cooperative,yes,no,none,technology;research advancement;physics,The article discusses collaborative research efforts at the Weizmann Institute to enhance OLED efficiency,953
Weizmann Institut,13.04.2023,עד 2031 תגיע לצדק: טכנולוגיה ישראלית בדרך לחלל העמוק,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11909,cooperative,yes,no,industry;aerospace;space exploration;technology development,The article emphasizes collaboration between academia and industry for a space mission.,ERR,818
Weizmann Institut,07.04.2023,יד ראשונה מחוקר!,https://heb.wis-wander.weizmann.ac.il/campus/n-11907,cooperative,yes,no,industry;sustainability;efficiency,The article emphasizes collaboration within the institute to improve equipment recycling and sustainability efforts.,ERR,729
Weizmann Institut,26.03.2023,נושאים עיניים לשמיים,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11906,competitive,no,yes,none,astronomy;telescopes;innovation,The article emphasizes the advanced capabilities of the new telescope array,202
Weizmann Institut,20.03.2023,פרופ' מיכל שוורץ – כלת פרס ישראל בתחום מדעי החיים,https://heb.wis-wander.weizmann.ac.il/people-and-events-he/n-11891,competitive,no,yes,none,awards;research breakthroughs;neuroscience,The article emphasizes the prestigious recognition of Prof. Schwartz's innovative achievements with the Israel Prize.,436
Weizmann Institut,14.03.2023,על סופות אבק וחיידקים עזי רוח,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-11889,mixed,yes,yes,inter-university,environment;health;microbiology,The article discusses collaborative research efforts but also highlights the uniqueness of the findings in this study.,818
Weizmann Institut,08.03.2023,לטפל באירוע לב לפני שהוא קורה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11887,cooperative,yes,no,none,medical research;cardiovascular health,The article discusses a groundbreaking research on heart regeneration without indicating competition or collaboration with other institutions.,1087
Weizmann Institut,05.03.2023,לשים רגל לסרטן,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11885,cooperative,yes,no,international,immunotherapy;cancer research;antibody engineering;collaboration,The article emphasizes collaborative research efforts with international partners to improve cancer immunotherapy treatments.,859
Weizmann Institut,27.02.2023,חיים על כף המאזניים: משקל יונקי הבר מתגמד אל מול חיות המשק,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-11883,cooperative,yes,no,inter-university,environment;biomass;anthropogenic impact,The article provides an informative account on biomass research without emphasizing competition or collaboration.,715
Weizmann Institut,22.02.2023,עיניים חדשות על העולם הקוונטי,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11881,competitive,no,yes,none,quantum physics;innovation;materials science,The article describes a breakthrough in quantum imaging technology without clear signs of collaboration or competition.,1095
Weizmann Institut,21.02.2023,"נאס""א תשגר את טלסקופ החלל הישראלי הראשון ULTRASAT",https://heb.wis-wander.weizmann.ac.il/space-physics/n-11879,mixed,yes,yes,international,space;cooperation;innovation;technology,The article discusses both international collaboration with NASA and the innovative aspects of the space telescope project.,594
Weizmann Institut,13.02.2023,קלוז-אפ מולקולרי,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11853,cooperative,yes,no,international,medical imaging;quantum technology;research collaboration,The article highlights cooperation between Weizmann Institute and University of Stuttgart in developing new imaging technology.,665
Weizmann Institut,08.02.2023,בריונים בשכונה התאית,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11851,cooperative,yes,no,industry;cancer research;genetic mutations;cellular environment,The article highlights collaboration with multiple international research centers for cancer research.,ERR,1130
Weizmann Institut,03.02.2023,מפקד האוכלוסין של פרוקי הרגליים: סוגיה סביבתית כבדת משקל,https://heb.wis-wander.weizmann.ac.il/earth-sciences/n-11849,neutral,no,no,none,ecology;arthropods;environment,No signs of competition or collaboration were found.,760
Weizmann Institut,26.01.2023,החלבון לובש פראדה,https://heb.wis-wander.weizmann.ac.il/life-sciences/n-11847,cooperative,yes,no,institutional,research;biotechnology;health;innovation;collaboration,The article highlights collaboration within the institute to develop a new technology for protein tagging.,937
Weizmann Institut,23.01.2023,מדוע במבט מהחלל נראים שני חצאי כדור-הארץ בהירים באותה המידה?,https://heb.wis-wander.weizmann.ac.il/space-physics/n-11845,cooperative,yes,no,international,earth sciences;climate change;cloud studies;scientific discovery,The article highlights collaboration between the Weizmann Institute and international researchers to solve a scientific mystery.,727
